id	name	kind
Gene::284207	METRNL	Gene
Gene::284217	LAMA1	Gene
Gene::284252	KCTD1	Gene
Gene::284254	DYNAP	Gene
Gene::284257	BOD1L2	Gene
Gene::284266	SIGLEC15	Gene
Gene::284273	ZADH2	Gene
Gene::284274	SMIM21	Gene
Gene::284293	HMSD	Gene
Gene::284297	SSC5D	Gene
Gene::2843	GPR20	Gene
Gene::284306	ZNF547	Gene
Gene::284307	ZIK1	Gene
Gene::284309	ZNF776	Gene
Gene::284312	ZSCAN1	Gene
Gene::284323	ZNF780A	Gene
Gene::284325	C19orf54	Gene
Gene::284336	LOC284336	Gene
Gene::284338	PRR19	Gene
Gene::284339	TMEM145	Gene
Gene::284340	CXCL17	Gene
Gene::284346	ZNF575	Gene
Gene::284348	LYPD5	Gene
Gene::284349	ZNF283	Gene
Gene::284352	PPP1R37	Gene
Gene::284353	NKPD1	Gene
Gene::284355	TPRX1	Gene
Gene::284358	MAMSTR	Gene
Gene::284359	IZUMO1	Gene
Gene::284361	EMC10	Gene
Gene::284366	KLK9	Gene
Gene::284369	SIGLECL1	Gene
Gene::284370	ZNF615	Gene
Gene::284371	ZNF841	Gene
Gene::284382	ACTL9	Gene
Gene::284383	OR2Z1	Gene
Gene::284390	ZNF763	Gene
Gene::284391	ZNF844	Gene
Gene::2844	GPR21	Gene
Gene::284402	SCGB2B2	Gene
Gene::284403	WDR62	Gene
Gene::284406	ZFP82	Gene
Gene::284415	VSTM1	Gene
Gene::284417	TMEM150B	Gene
Gene::284418	FAM71E2	Gene
Gene::284422	SMIM24	Gene
Gene::284427	SLC25A41	Gene
Gene::284428	MBD3L5	Gene
Gene::284433	OR10H5	Gene
Gene::284434	NWD1	Gene
Gene::284439	SLC25A42	Gene
Gene::284443	ZNF493	Gene
Gene::284451	ODF3L2	Gene
Gene::284459	HKR1	Gene
Gene::284467	FAM19A3	Gene
Gene::284485	RIIAD1	Gene
Gene::284486	THEM5	Gene
Gene::284498	C1orf167	Gene
Gene::2845	GPR22	Gene
Gene::284513	LOC284513	Gene
Gene::284521	OR2L13	Gene
Gene::284525	SLC9C2	Gene
Gene::284532	OR14A16	Gene
Gene::284541	CYP4A22	Gene
Gene::284546	C1orf185	Gene
Gene::284565	NBPF15	Gene
Gene::284570	LOC284570	Gene
Gene::2846	LPAR4	Gene
Gene::284611	FAM102B	Gene
Gene::284612	SYPL2	Gene
Gene::284613	CYB561D1	Gene
Gene::284615	ANKRD34A	Gene
Gene::284618	RUSC1-AS1	Gene
Gene::284630	LOC284630	Gene
Gene::284654	RSPO1	Gene
Gene::284656	EPHA10	Gene
Gene::284669	LOC284669	Gene
Gene::284677	C1orf204	Gene
Gene::284680	C1orf111	Gene
Gene::284695	ZNF326	Gene
Gene::284697	BTBD8	Gene
Gene::2847	MCHR1	Gene
Gene::284716	RIMKLA	Gene
Gene::284723	SLC25A34	Gene
Gene::284756	C20orf197	Gene
Gene::284759	SIRPB2	Gene
Gene::2848	GPR25	Gene
Gene::284805	C20orf203	Gene
Gene::284827	KRTAP13-4	Gene
Gene::2849	GPR26	Gene
Gene::284904	SEC14L4	Gene
Gene::284948	SH2D6	Gene
Gene::284958	NT5DC4	Gene
Gene::284967	bA395L14.13	Gene
Gene::284992	CCDC150	Gene
Gene::284996	RNF149	Gene
Gene::285	ANGPT2	Gene
Gene::2850	GPR27	Gene
Gene::285016	FAM150B	Gene
Gene::285025	CCDC141	Gene
Gene::285051	C2orf61	Gene
Gene::285093	RTP5	Gene
Gene::285095	LOC285095	Gene
Gene::28511	NKIRAS2	Gene
Gene::28512	NKIRAS1	Gene
Gene::285126	DNAJC5G	Gene
Gene::28513	CDH19	Gene
Gene::28514	DLL1	Gene
Gene::285141	ERICH2	Gene
Gene::285148	IAH1	Gene
Gene::285172	FAM126B	Gene
Gene::285173	LOC285173	Gene
Gene::285175	UNC80	Gene
Gene::285178	LOC285178	Gene
Gene::285180	RUFY4	Gene
Gene::285181	LOC285181	Gene
Gene::285190	RGPD4	Gene
Gene::285193	DUSP28	Gene
Gene::285195	SLC9A9	Gene
Gene::2852	GPER1	Gene
Gene::285203	EOGT	Gene
Gene::285220	EPHA6	Gene
Gene::285231	FBXW12	Gene
Gene::285237	C3orf38	Gene
Gene::285242	HTR3E	Gene
Gene::285267	ZNF619	Gene
Gene::285268	ZNF621	Gene
Gene::285282	RABL3	Gene
Gene::285299	LOC285299	Gene
Gene::2853	GPR31	Gene
Gene::285311	C3orf56	Gene
Gene::285313	IGSF10	Gene
Gene::285315	C3orf33	Gene
Gene::285331	CCDC66	Gene
Gene::285335	SLC9C1	Gene
Gene::285343	TCAIM	Gene
Gene::285346	ZNF852	Gene
Gene::285349	ZNF660	Gene
Gene::285362	SUMF1	Gene
Gene::285367	RPUSD3	Gene
Gene::285368	PRRT3	Gene
Gene::285378	LOC285378	Gene
Gene::285381	DPH3	Gene
Gene::285382	C3orf70	Gene
Gene::285386	TPRG1	Gene
Gene::2854	GPR32	Gene
Gene::285423	LOC285423	Gene
Gene::285429	DCAF4L1	Gene
Gene::285440	CYP4V2	Gene
Gene::285464	CRIPAK	Gene
Gene::285489	DOK7	Gene
Gene::285498	RNF212	Gene
Gene::285500	LOC285500	Gene
Gene::285513	GPRIN3	Gene
Gene::285521	COX18	Gene
Gene::285525	YIPF7	Gene
Gene::285527	FRYL	Gene
Gene::285533	RNF175	Gene
Gene::285550	FAM200B	Gene
Gene::285555	STPG2	Gene
Gene::285556	LOC285556	Gene
Gene::285588	EFCAB9	Gene
Gene::285590	SH3PXD2B	Gene
Gene::285596	FAM153A	Gene
Gene::285598	ARL10	Gene
Gene::2856	GPR33	Gene
Gene::285600	KIAA0825	Gene
Gene::285601	GPR150	Gene
Gene::285605	DTWD2	Gene
Gene::285613	RELL2	Gene
Gene::285628	LOC285628	Gene
Gene::285636	C5orf51	Gene
Gene::285641	SLC36A3	Gene
Gene::285643	KIF4B	Gene
Gene::285659	OR2V2	Gene
Gene::285668	C5orf64	Gene
Gene::285671	RNF180	Gene
Gene::285672	SREK1IP1	Gene
Gene::285676	ZNF454	Gene
Gene::285679	C5orf60	Gene
Gene::285690	LOC285690	Gene
Gene::2857	GPR34	Gene
Gene::285704	RGMB	Gene
Gene::285736	FLJ35700	Gene
Gene::285753	CEP57L1	Gene
Gene::285755	PPIL6	Gene
Gene::285761	DCBLD1	Gene
Gene::285782	CAGE1	Gene
Gene::285800	PRR18	Gene
Gene::285812	LOC285812	Gene
Gene::285835	LOC285835	Gene
Gene::285848	PNPLA1	Gene
Gene::285852	TREML4	Gene
Gene::285855	RPL7L1	Gene
Gene::285877	POM121L12	Gene
Gene::285888	CNPY1	Gene
Gene::2859	GPR35	Gene
Gene::285941	C7orf71	Gene
Gene::285955	SPDYE1	Gene
Gene::285957	LOC285957	Gene
Gene::285966	TCAF2	Gene
Gene::285971	ZNF775	Gene
Gene::285973	ATG9B	Gene
Gene::285989	ZNF789	Gene
Gene::286	ANK1	Gene
Gene::2860	GPR36	Gene
Gene::286006	LSMEM1	Gene
Gene::286046	XKR6	Gene
Gene::286052	LOC286052	Gene
Gene::286053	NSMCE2	Gene
Gene::286058	LOC286058	Gene
Gene::286063	LOC286063	Gene
Gene::286068	LOC286068	Gene
Gene::286071	LOC286071	Gene
Gene::286075	ZNF707	Gene
Gene::286077	FAM83H	Gene
Gene::286087	LOC286087	Gene
Gene::286097	MICU3	Gene
Gene::2861	GPR37	Gene
Gene::286109	CASC7	Gene
Gene::286121	LOC286121	Gene
Gene::286122	C8orf31	Gene
Gene::286128	ZFP41	Gene
Gene::286133	SCARA5	Gene
Gene::286144	TRIQK	Gene
Gene::286148	DPY19L4	Gene
Gene::286151	FBXO43	Gene
Gene::286183	NKAIN3	Gene
Gene::286187	PPP1R42	Gene
Gene::286191	LOC286191	Gene
Gene::2862	MLNR	Gene
Gene::286204	CRB2	Gene
Gene::286205	SCAI	Gene
Gene::286207	C9orf117	Gene
Gene::286223	C9orf47	Gene
Gene::286234	SPATA31E1	Gene
Gene::286238	LOC286238	Gene
Gene::286254	LOC286254	Gene
Gene::286256	LCN12	Gene
Gene::286257	C9orf142	Gene
Gene::286262	TPRN	Gene
Gene::286272	LOC286272	Gene
Gene::2863	GPR39	Gene
Gene::286319	TUSC1	Gene
Gene::286336	FAM78A	Gene
Gene::286343	LURAP1L	Gene
Gene::286362	OR13C9	Gene
Gene::286365	OR13D1	Gene
Gene::286380	FOXD4L3	Gene
Gene::286382	LOC286382	Gene
Gene::2864	FFAR1	Gene
Gene::286410	ATP11C	Gene
Gene::286436	H2BFM	Gene
Gene::286451	YIPF6	Gene
Gene::286464	CFAP47	Gene
Gene::286499	FAM133A	Gene
Gene::2865	FFAR3	Gene
Gene::286514	MAGEB18	Gene
Gene::286527	TMSB15B	Gene
Gene::286530	P2RY8	Gene
Gene::286676	ILDR1	Gene
Gene::2867	FFAR2	Gene
Gene::286749	STON1-GTF2A1L	Gene
Gene::286753	TUSC5	Gene
Gene::2868	GRK4	Gene
Gene::286826	LIN9	Gene
Gene::286827	TRIM59	Gene
Gene::286887	KRT6C	Gene
Gene::2869	GRK5	Gene
Gene::287	ANK2	Gene
Gene::2870	GRK6	Gene
Gene::287015	TRIM42	Gene
Gene::2872	MKNK2	Gene
Gene::2873	GPS1	Gene
Gene::2874	GPS2	Gene
Gene::2875	GPT	Gene
Gene::2876	GPX1	Gene
Gene::2877	GPX2	Gene
Gene::2878	GPX3	Gene
Gene::2879	GPX4	Gene
Gene::288	ANK3	Gene
Gene::2880	GPX5	Gene
Gene::2882	GPX7	Gene
Gene::2885	GRB2	Gene
Gene::2886	GRB7	Gene
Gene::2887	GRB10	Gene
Gene::2888	GRB14	Gene
Gene::2889	RAPGEF1	Gene
Gene::2890	GRIA1	Gene
Gene::2891	GRIA2	Gene
Gene::2892	GRIA3	Gene
Gene::2893	GRIA4	Gene
Gene::2894	GRID1	Gene
Gene::2895	GRID2	Gene
Gene::28951	TRIB2	Gene
Gene::28952	CCDC22	Gene
Gene::28954	REM1	Gene
Gene::28955	DEXI	Gene
Gene::28956	LAMTOR2	Gene
Gene::28957	MRPS28	Gene
Gene::28958	COA3	Gene
Gene::28959	TMEM176B	Gene
Gene::2896	GRN	Gene
Gene::28960	DCPS	Gene
Gene::28962	OSTM1	Gene
Gene::28964	GIT1	Gene
Gene::28965	SLC27A6	Gene
Gene::28966	SNX24	Gene
Gene::28968	SLC6A16	Gene
Gene::28969	BZW2	Gene
Gene::2897	GRIK1	Gene
Gene::28970	C11orf54	Gene
Gene::28971	AAMDC	Gene
Gene::28972	SPCS1	Gene
Gene::28973	MRPS18B	Gene
Gene::28974	C19orf53	Gene
Gene::28976	ACAD9	Gene
Gene::28977	MRPL42	Gene
Gene::28978	TMEM14A	Gene
Gene::2898	GRIK2	Gene
Gene::28981	IFT81	Gene
Gene::28982	FLVCR1	Gene
Gene::28983	TMPRSS11E	Gene
Gene::28984	RGCC	Gene
Gene::28985	MCTS1	Gene
Gene::28986	MAGEH1	Gene
Gene::28987	NOB1	Gene
Gene::28988	DBNL	Gene
Gene::28989	NTMT1	Gene
Gene::2899	GRIK3	Gene
Gene::28990	ASTE1	Gene
Gene::28991	COMMD5	Gene
Gene::28992	MACROD1	Gene
Gene::28996	HIPK2	Gene
Gene::28998	MRPL13	Gene
Gene::28999	KLF15	Gene
Gene::29	ABR	Gene
Gene::290	ANPEP	Gene
Gene::2900	GRIK4	Gene
Gene::2901	GRIK5	Gene
Gene::29015	SLC43A3	Gene
Gene::2902	GRIN1	Gene
Gene::29028	ATAD2	Gene
Gene::2903	GRIN2A	Gene
Gene::29035	C16orf72	Gene
Gene::2904	GRIN2B	Gene
Gene::2905	GRIN2C	Gene
Gene::29057	FAM156A	Gene
Gene::29058	TMEM230	Gene
Gene::2906	GRIN2D	Gene
Gene::29062	WDR91	Gene
Gene::29063	ZCCHC4	Gene
Gene::29066	ZC3H7A	Gene
Gene::29068	ZBTB44	Gene
Gene::2907	GRINA	Gene
Gene::29070	CCDC113	Gene
Gene::29071	C1GALT1C1	Gene
Gene::29072	SETD2	Gene
Gene::29074	MRPL18	Gene
Gene::29078	NDUFAF4	Gene
Gene::29079	MED4	Gene
Gene::2908	NR3C1	Gene
Gene::29080	CCDC59	Gene
Gene::29081	METTL5	Gene
Gene::29082	CHMP4A	Gene
Gene::29083	GTPBP8	Gene
Gene::29085	PHPT1	Gene
Gene::29086	BABAM1	Gene
Gene::29087	THYN1	Gene
Gene::29088	MRPL15	Gene
Gene::29089	UBE2T	Gene
Gene::2909	ARHGAP35	Gene
Gene::29090	TIMM21	Gene
Gene::29091	STXBP6	Gene
Gene::29093	MRPL22	Gene
Gene::29094	LGALSL	Gene
Gene::29095	ORMDL2	Gene
Gene::29097	CNIH4	Gene
Gene::29098	RANGRF	Gene
Gene::29099	COMMD9	Gene
Gene::291	SLC25A4	Gene
Gene::29100	TMEM208	Gene
Gene::29101	SSU72	Gene
Gene::29102	DROSHA	Gene
Gene::29103	DNAJC15	Gene
Gene::29104	N6AMT1	Gene
Gene::29105	CFAP20	Gene
Gene::29106	SCG3	Gene
Gene::29107	NXT1	Gene
Gene::29108	PYCARD	Gene
Gene::29109	FHOD1	Gene
Gene::2911	GRM1	Gene
Gene::29110	TBK1	Gene
Gene::29113	C6orf15	Gene
Gene::29114	TAGLN3	Gene
Gene::29115	SAP30BP	Gene
Gene::29116	MYLIP	Gene
Gene::29117	BRD7	Gene
Gene::29118	DDX25	Gene
Gene::29119	CTNNA3	Gene
Gene::2912	GRM2	Gene
Gene::29121	CLEC2D	Gene
Gene::29122	PRSS50	Gene
Gene::29123	ANKRD11	Gene
Gene::29124	LGALS13	Gene
Gene::29125	C11orf21	Gene
Gene::29126	CD274	Gene
Gene::29127	RACGAP1	Gene
Gene::29128	UHRF1	Gene
Gene::2913	GRM3	Gene
Gene::2914	GRM4	Gene
Gene::2915	GRM5	Gene
Gene::2916	GRM6	Gene
Gene::2917	GRM7	Gene
Gene::2918	GRM8	Gene
Gene::2919	CXCL1	Gene
Gene::292	SLC25A5	Gene
Gene::2920	CXCL2	Gene
Gene::2921	CXCL3	Gene
Gene::2922	GRP	Gene
Gene::2923	PDIA3	Gene
Gene::2925	GRPR	Gene
Gene::2926	GRSF1	Gene
Gene::2928	GSC2	Gene
Gene::293	SLC25A6	Gene
Gene::2931	GSK3A	Gene
Gene::2932	GSK3B	Gene
Gene::2934	GSN	Gene
Gene::2935	GSPT1	Gene
Gene::2936	GSR	Gene
Gene::2937	GSS	Gene
Gene::2938	GSTA1	Gene
Gene::2939	GSTA2	Gene
Gene::2940	GSTA3	Gene
Gene::2941	GSTA4	Gene
Gene::2944	GSTM1	Gene
Gene::2946	GSTM2	Gene
Gene::2947	GSTM3	Gene
Gene::2948	GSTM4	Gene
Gene::2949	GSTM5	Gene
Gene::2950	GSTP1	Gene
Gene::2952	GSTT1	Gene
Gene::2953	GSTT2	Gene
Gene::2954	GSTZ1	Gene
Gene::2956	MSH6	Gene
Gene::2957	GTF2A1	Gene
Gene::2958	GTF2A2	Gene
Gene::2959	GTF2B	Gene
Gene::2960	GTF2E1	Gene
Gene::2961	GTF2E2	Gene
Gene::2962	GTF2F1	Gene
Gene::2963	GTF2F2	Gene
Gene::2965	GTF2H1	Gene
Gene::2966	GTF2H2	Gene
Gene::2967	GTF2H3	Gene
Gene::2968	GTF2H4	Gene
Gene::2969	GTF2I	Gene
Gene::2971	GTF3A	Gene
Gene::2972	BRF1	Gene
Gene::2975	GTF3C1	Gene
Gene::2976	GTF3C2	Gene
Gene::29760	BLNK	Gene
Gene::29761	USP25	Gene
Gene::29763	PACSIN3	Gene
Gene::29765	TMOD4	Gene
Gene::29766	TMOD3	Gene
Gene::29767	TMOD2	Gene
Gene::2977	GUCY1A2	Gene
Gene::29775	CARD10	Gene
Gene::29777	ABT1	Gene
Gene::2978	GUCA1A	Gene
Gene::29780	PARVB	Gene
Gene::29781	NCAPH2	Gene
Gene::29785	CYP2S1	Gene
Gene::29789	OLA1	Gene
Gene::2979	GUCA1B	Gene
Gene::29796	UQCR10	Gene
Gene::29798	C2orf27A	Gene
Gene::29799	YPEL1	Gene
Gene::2980	GUCA2A	Gene
Gene::29800	ZDHHC1	Gene
Gene::29801	ZDHHC8	Gene
Gene::29802	VPREB3	Gene
Gene::29803	REPIN1	Gene
Gene::2981	GUCA2B	Gene
Gene::2982	GUCY1A3	Gene
Gene::2983	GUCY1B3	Gene
Gene::2984	GUCY2C	Gene
Gene::29841	GRHL1	Gene
Gene::29842	TFCP2L1	Gene
Gene::29843	SENP1	Gene
Gene::29844	TFPT	Gene
Gene::29850	TRPM5	Gene
Gene::29851	ICOS	Gene
Gene::29855	UBN1	Gene
Gene::2986	GUCY2F	Gene
Gene::2987	GUK1	Gene
Gene::2988	GUK2	Gene
Gene::29880	ALG5	Gene
Gene::29881	NPC1L1	Gene
Gene::29882	ANAPC2	Gene
Gene::29883	CNOT7	Gene
Gene::29886	SNX8	Gene
Gene::29887	SNX10	Gene
Gene::29888	STRN4	Gene
Gene::29889	GNL2	Gene
Gene::29890	RBM15B	Gene
Gene::29893	PSMC3IP	Gene
Gene::29894	CPSF1	Gene
Gene::29895	MYLPF	Gene
Gene::29896	TRA2A	Gene
Gene::29899	GPSM2	Gene
Gene::2990	GUSB	Gene
Gene::29901	SAC3D1	Gene
Gene::29902	FAM216A	Gene
Gene::29903	CCDC106	Gene
Gene::29904	EEF2K	Gene
Gene::29906	ST8SIA5	Gene
Gene::29907	SNX15	Gene
Gene::29909	GPR171	Gene
Gene::29911	HOOK2	Gene
Gene::29914	UBIAD1	Gene
Gene::29915	HCFC2	Gene
Gene::29916	SNX11	Gene
Gene::29919	C18orf8	Gene
Gene::2992	GYG1	Gene
Gene::29920	PYCR2	Gene
Gene::29922	NME7	Gene
Gene::29923	HILPDA	Gene
Gene::29924	EPN1	Gene
Gene::29925	GMPPB	Gene
Gene::29926	GMPPA	Gene
Gene::29927	SEC61A1	Gene
Gene::29928	TIMM22	Gene
Gene::29929	ALG6	Gene
Gene::2993	GYPA	Gene
Gene::29930	PCDHB1	Gene
Gene::29933	GPR132	Gene
Gene::29934	SNX12	Gene
Gene::29935	RPA4	Gene
Gene::29937	NENF	Gene
Gene::2994	GYPB	Gene
Gene::29940	DSE	Gene
Gene::29941	PKN3	Gene
Gene::29942	PURG	Gene
Gene::29943	PADI1	Gene
Gene::29944	PNMA3	Gene
Gene::29945	ANAPC4	Gene
Gene::29946	SERTAD3	Gene
Gene::29947	DNMT3L	Gene
Gene::29948	OSGIN1	Gene
Gene::29949	IL19	Gene
Gene::2995	GYPC	Gene
Gene::29950	SERTAD1	Gene
Gene::29951	PDZRN4	Gene
Gene::29952	DPP7	Gene
Gene::29953	TRHDE	Gene
Gene::29954	POMT2	Gene
Gene::29956	CERS2	Gene
Gene::29957	SLC25A24	Gene
Gene::29958	DMGDH	Gene
Gene::29959	NRBP1	Gene
Gene::2996	GYPE	Gene
Gene::29960	FTSJ2	Gene
Gene::29964	PRICKLE4	Gene
Gene::29965	CDIP1	Gene
Gene::29966	STRN3	Gene
Gene::29967	LRP12	Gene
Gene::29968	PSAT1	Gene
Gene::29969	MDFIC	Gene
Gene::2997	GYS1	Gene
Gene::29970	SCHIP1	Gene
Gene::29974	A1CF	Gene
Gene::29978	UBQLN2	Gene
Gene::29979	UBQLN1	Gene
Gene::2998	GYS2	Gene
Gene::29980	DONSON	Gene
Gene::29982	NRBF2	Gene
Gene::29984	RHOD	Gene
Gene::29985	SLC39A3	Gene
Gene::29986	SLC39A2	Gene
Gene::29988	SLC2A8	Gene
Gene::29989	OBP2B	Gene
Gene::2999	GZMH	Gene
Gene::29990	PILRB	Gene
Gene::29991	OBP2A	Gene
Gene::29992	PILRA	Gene
Gene::29993	PACSIN1	Gene
Gene::29994	BAZ2B	Gene
Gene::29995	LMCD1	Gene
Gene::29997	GLTSCR2	Gene
Gene::29998	GLTSCR1	Gene
Gene::29999	FSCN3	Gene
Gene::30	ACAA1	Gene
Gene::3000	GUCY2D	Gene
Gene::30000	TNPO2	Gene
Gene::30001	ERO1L	Gene
Gene::30008	EFEMP2	Gene
Gene::30009	TBX21	Gene
Gene::3001	GZMA	Gene
Gene::30010	NXPH1	Gene
Gene::30011	SH3KBP1	Gene
Gene::30012	TLX3	Gene
Gene::30014	SPANXA1	Gene
Gene::3002	GZMB	Gene
Gene::3003	GZMK	Gene
Gene::3004	GZMM	Gene
Gene::3005	H1F0	Gene
Gene::3006	HIST1H1C	Gene
Gene::30061	SLC40A1	Gene
Gene::30062	RAX	Gene
Gene::3007	HIST1H1D	Gene
Gene::3008	HIST1H1E	Gene
Gene::3009	HIST1H1B	Gene
Gene::301	ANXA1	Gene
Gene::3010	HIST1H1T	Gene
Gene::3012	HIST1H2AE	Gene
Gene::3013	HIST1H2AD	Gene
Gene::3014	H2AFX	Gene
Gene::3015	H2AFZ	Gene
Gene::3017	HIST1H2BD	Gene
Gene::3018	HIST1H2BB	Gene
Gene::302	ANXA2	Gene
Gene::3020	H3F3A	Gene
Gene::3021	H3F3B	Gene
Gene::3024	HIST1H1A	Gene
Gene::3026	HABP2	Gene
Gene::3028	HSD17B10	Gene
Gene::3029	HAGH	Gene
Gene::3030	HADHA	Gene
Gene::3032	HADHB	Gene
Gene::3033	HADH	Gene
Gene::3034	HAL	Gene
Gene::3035	HARS	Gene
Gene::3036	HAS1	Gene
Gene::3037	HAS2	Gene
Gene::3038	HAS3	Gene
Gene::3039	HBA1	Gene
Gene::3040	HBA2	Gene
Gene::3042	HBM	Gene
Gene::3043	HBB	Gene
Gene::3045	HBD	Gene
Gene::3046	HBE1	Gene
Gene::3047	HBG1	Gene
Gene::3048	HBG2	Gene
Gene::3049	HBQ1	Gene
Gene::3050	HBZ	Gene
Gene::3052	HCCS	Gene
Gene::3053	SERPIND1	Gene
Gene::3054	HCFC1	Gene
Gene::3055	HCK	Gene
Gene::3059	HCLS1	Gene
Gene::306	ANXA3	Gene
Gene::3060	HCRT	Gene
Gene::3061	HCRTR1	Gene
Gene::3062	HCRTR2	Gene
Gene::3064	HTT	Gene
Gene::3065	HDAC1	Gene
Gene::3066	HDAC2	Gene
Gene::3067	HDC	Gene
Gene::3068	HDGF	Gene
Gene::3069	HDLBP	Gene
Gene::307	ANXA4	Gene
Gene::3070	HELLS	Gene
Gene::3071	NCKAP1L	Gene
Gene::3073	HEXA	Gene
Gene::3074	HEXB	Gene
Gene::3075	CFH	Gene
Gene::3077	HFE	Gene
Gene::3078	CFHR1	Gene
Gene::308	ANXA5	Gene
Gene::3080	CFHR2	Gene
Gene::3081	HGD	Gene
Gene::30811	HUNK	Gene
Gene::30812	SOX8	Gene
Gene::30813	VSX1	Gene
Gene::30814	PLA2G2E	Gene
Gene::30815	ST6GALNAC6	Gene
Gene::30816	ERVW-1	Gene
Gene::30817	ADGRE2	Gene
Gene::30818	KCNIP3	Gene
Gene::30819	KCNIP2	Gene
Gene::3082	HGF	Gene
Gene::30820	KCNIP1	Gene
Gene::30827	CXXC1	Gene
Gene::3083	HGFAC	Gene
Gene::30832	ZNF354C	Gene
Gene::30833	NT5C	Gene
Gene::30834	ZNRD1	Gene
Gene::30835	CD209	Gene
Gene::30836	DNTTIP2	Gene
Gene::30837	SOCS7	Gene
Gene::3084	NRG1	Gene
Gene::30844	EHD4	Gene
Gene::30845	EHD3	Gene
Gene::30846	EHD2	Gene
Gene::30848	CTAG2	Gene
Gene::30849	PIK3R4	Gene
Gene::30850	CDR2L	Gene
Gene::30851	TAX1BP3	Gene
Gene::3087	HHEX	Gene
Gene::309	ANXA6	Gene
Gene::3090	HIC1	Gene
Gene::3091	HIF1A	Gene
Gene::3092	HIP1	Gene
Gene::3093	UBE2K	Gene
Gene::3094	HINT1	Gene
Gene::3096	HIVEP1	Gene
Gene::30968	STOML2	Gene
Gene::3097	HIVEP2	Gene
Gene::3098	HK1	Gene
Gene::3099	HK2	Gene
Gene::31	ACACA	Gene
Gene::310	ANXA7	Gene
Gene::3101	HK3	Gene
Gene::3104	ZBTB48	Gene
Gene::3105	HLA-A	Gene
Gene::3106	HLA-B	Gene
Gene::3107	HLA-C	Gene
Gene::3108	HLA-DMA	Gene
Gene::3109	HLA-DMB	Gene
Gene::311	ANXA11	Gene
Gene::3110	MNX1	Gene
Gene::3111	HLA-DOA	Gene
Gene::3112	HLA-DOB	Gene
Gene::3113	HLA-DPA1	Gene
Gene::3115	HLA-DPB1	Gene
Gene::3117	HLA-DQA1	Gene
Gene::3118	HLA-DQA2	Gene
Gene::3119	HLA-DQB1	Gene
Gene::312	ANXA13	Gene
Gene::3120	HLA-DQB2	Gene
Gene::3121	HLA-DQB3	Gene
Gene::3122	HLA-DRA	Gene
Gene::3123	HLA-DRB1	Gene
Gene::3125	HLA-DRB3	Gene
Gene::3126	HLA-DRB4	Gene
Gene::3127	HLA-DRB5	Gene
Gene::313	AOAH	Gene
Gene::3131	HLF	Gene
Gene::3133	HLA-E	Gene
Gene::3134	HLA-F	Gene
Gene::3135	HLA-G	Gene
Gene::314	AOC2	Gene
Gene::3140	MR1	Gene
Gene::3141	HLCS	Gene
Gene::3142	HLX	Gene
Gene::3145	HMBS	Gene
Gene::3146	HMGB1	Gene
Gene::3148	HMGB2	Gene
Gene::3149	HMGB3	Gene
Gene::3150	HMGN1	Gene
Gene::3151	HMGN2	Gene
Gene::3155	HMGCL	Gene
Gene::3156	HMGCR	Gene
Gene::3157	HMGCS1	Gene
Gene::3158	HMGCS2	Gene
Gene::3159	HMGA1	Gene
Gene::316	AOX1	Gene
Gene::3161	HMMR	Gene
Gene::3162	HMOX1	Gene
Gene::3163	HMOX2	Gene
Gene::3164	NR4A1	Gene
Gene::3166	HMX1	Gene
Gene::3167	HMX2	Gene
Gene::3169	FOXA1	Gene
Gene::317	APAF1	Gene
Gene::3170	FOXA2	Gene
Gene::3171	FOXA3	Gene
Gene::3172	HNF4A	Gene
Gene::3174	HNF4G	Gene
Gene::3175	ONECUT1	Gene
Gene::3176	HNMT	Gene
Gene::317647	FLJ11857	Gene
Gene::317649	EIF4E3	Gene
Gene::317662	FAM149B1	Gene
Gene::317671	RFESD	Gene
Gene::3177	SLC29A2	Gene
Gene::317701	VN1R2	Gene
Gene::317703	VN1R4	Gene
Gene::317705	VN1R5	Gene
Gene::317719	KLHL10	Gene
Gene::317749	DHRS4L2	Gene
Gene::317754	POTED	Gene
Gene::317761	C14orf39	Gene
Gene::317762	CCDC85C	Gene
Gene::317772	HIST2H2AB	Gene
Gene::317781	DDX51	Gene
Gene::3178	HNRNPA1	Gene
Gene::318	NUDT2	Gene
Gene::3181	HNRNPA2B1	Gene
Gene::3182	HNRNPAB	Gene
Gene::3183	HNRNPC	Gene
Gene::3184	HNRNPD	Gene
Gene::3185	HNRNPF	Gene
Gene::3187	HNRNPH1	Gene
Gene::3188	HNRNPH2	Gene
Gene::3189	HNRNPH3	Gene
Gene::319	APOF	Gene
Gene::3190	HNRNPK	Gene
Gene::319089	TTC6	Gene
Gene::3191	HNRNPL	Gene
Gene::319100	TAAR6	Gene
Gene::319101	KRT73	Gene
Gene::3192	HNRNPU	Gene
Gene::3195	TLX1	Gene
Gene::3196	TLX2	Gene
Gene::3198	HOXA1	Gene
Gene::3199	HOXA2	Gene
Gene::32	ACACB	Gene
Gene::320	APBA1	Gene
Gene::3200	HOXA3	Gene
Gene::3201	HOXA4	Gene
Gene::3202	HOXA5	Gene
Gene::3203	HOXA6	Gene
Gene::3204	HOXA7	Gene
Gene::3205	HOXA9	Gene
Gene::3206	HOXA10	Gene
Gene::3207	HOXA11	Gene
Gene::3208	HPCA	Gene
Gene::3209	HOXA13	Gene
Gene::321	APBA2	Gene
